,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1707,4854-CIDCF,0,1,0,0,3,1,0,1,0,0,2,0,0,0,0,0,2,784,1565,0
1708,8640-SDGKB,1,0,0,0,4,1,0,0,0,0,2,2,2,2,0,1,2,795,2587,1
1709,3280-MRDOF,1,1,0,0,30,1,2,0,0,0,2,2,2,0,2,1,1,697,1723,0
1710,6435-SRWBJ,0,0,0,0,5,1,2,1,0,0,2,2,0,0,0,1,2,952,3566,0
1711,9964-WBQDJ,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,80,1231,0
1712,6303-KFWSL,0,0,0,0,29,1,2,0,0,2,0,0,0,0,1,1,2,464,1088,0
1713,1702-CCFNJ,1,0,1,0,52,1,2,0,0,2,0,2,0,0,0,0,0,570,2752,0
1714,8932-CZHRQ,1,0,0,0,68,1,2,0,2,2,2,0,0,2,1,0,1,841,4387,0
1715,0386-CWRGM,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,3,17,6478,0
1716,5515-RUGKN,1,0,0,0,8,1,0,0,0,0,0,0,0,2,0,1,1,454,3719,0
1717,0404-AHASP,1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,23,773,0
1718,7279-NMVJC,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,0,27,2807,0
1719,2081-VEYEH,1,0,0,0,3,1,0,1,0,2,2,2,2,2,0,1,2,1430,2762,0
1720,6407-UTSLV,0,1,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,971,1104,0
1721,4116-TZAQJ,0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,1,792,5152,1
1722,9060-HJJRW,0,0,0,0,51,0,1,0,0,2,2,0,2,2,1,1,1,487,2528,0
1723,2587-YNLES,0,0,1,1,6,1,0,2,1,1,1,1,1,1,2,0,3,31,3,0
1724,7398-SKNQZ,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,0,2,1186,2374,0
1725,5935-FCCNB,0,1,0,0,17,1,2,1,0,0,0,0,2,2,0,1,2,1172,1065,0
1726,1958-RNRKS,1,0,1,0,30,1,2,0,0,0,0,0,0,0,0,0,2,374,818,0
1727,5136-RGMZO,1,0,0,0,31,1,2,0,0,2,0,2,2,0,0,1,2,736,1780,0
1728,8345-MVDYC,0,0,0,0,45,1,0,0,2,0,2,2,2,2,2,0,0,933,3127,0
1729,8226-BXGES,1,0,1,0,64,1,2,1,2,2,2,0,0,0,1,0,0,1082,4700,0
1730,3877-JRJIP,1,0,0,0,1,1,2,0,0,0,0,0,2,0,0,1,2,540,4846,1
1731,8375-DKEBR,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,707,5448,1
1732,9705-IOVQQ,1,1,1,1,61,1,2,1,0,2,0,0,2,2,1,0,2,1261,4889,0
1733,1015-OWJKI,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,10,1476,0
1734,7511-YMXVQ,1,0,0,0,9,0,1,0,0,0,0,0,2,2,0,1,2,313,3575,1
1735,2040-XBAVJ,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,1535,6067,0
1736,7551-JOHTI,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19,1484,1
1737,8887-IPQNC,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,1,3,290,2721,0
1738,8646-JCOMS,0,0,1,0,66,1,2,1,0,2,2,2,0,0,1,1,0,1104,5006,0
1739,9804-ICWBG,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,713,5454,1
1740,1222-KJNZD,1,0,1,1,40,1,0,2,1,1,1,1,1,1,0,1,0,37,5748,0
1741,0106-GHRQR,1,0,0,0,16,1,2,0,0,2,2,0,0,2,0,1,0,742,387,0
1742,5318-IXUZF,0,0,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,1038,1382,1
1743,3768-VHXQO,1,0,1,0,67,1,2,2,1,1,1,1,1,1,2,0,1,89,1036,0
1744,8952-WCVCD,0,0,1,0,41,1,0,1,2,2,2,0,2,2,1,1,0,1364,3559,0
1745,2418-TPEUN,0,0,1,1,56,1,0,2,1,1,1,1,1,1,2,1,1,25,228,0
1746,3963-RYFNS,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,0,1565,6029,0
1747,3198-VELRD,0,0,1,1,3,1,2,1,0,0,0,0,0,2,0,1,0,990,2288,1
1748,8540-ZQGEA,0,0,1,0,54,1,0,2,1,1,1,1,1,1,2,0,1,30,200,0
1749,1320-REHCS,1,1,0,0,52,1,2,1,0,2,2,2,2,2,0,1,2,1483,4807,0
1750,4137-JOPHL,0,0,0,0,50,1,0,1,0,0,2,2,0,2,2,1,0,1087,3666,0
1751,9436-ZBZCT,1,0,0,0,14,1,2,1,0,0,0,2,2,0,0,1,2,1092,332,1
1752,7801-CEDNV,1,0,1,0,27,1,0,0,2,0,0,0,0,0,1,0,1,350,772,0
1753,2057-BOYKM,0,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,1219,5394,0
1754,3658-QQJYD,1,0,0,0,62,1,0,0,2,2,0,0,2,2,1,1,1,793,3977,0
1755,1803-BGNBD,0,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,2,445,5229,0
1756,0134-XWXCE,0,1,0,0,44,1,0,0,0,0,2,2,2,2,1,0,0,804,2844,0
1757,6950-TWMYB,1,0,1,1,54,1,0,1,0,2,0,2,0,0,2,1,0,899,3706,0
1758,5848-FHRFC,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,0,30,697,0
1759,2243-FNMMI,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,0,3,17,3546,0
1760,2511-MORQY,1,0,1,1,50,1,2,0,0,0,2,0,0,0,1,0,0,457,2263,0
1761,5356-KZCKT,1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,81,931,0
1762,9470-XCCEM,1,0,1,1,35,1,2,1,0,2,0,0,2,0,0,1,0,1086,2746,0
1763,6519-CFDBX,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,313,6024,0
1764,3902-MIVLE,1,0,1,1,63,1,2,0,2,0,2,2,0,2,2,0,3,821,3958,0
1765,0409-WTMPL,0,0,1,0,58,1,2,1,2,2,2,0,2,2,1,1,1,1481,5221,0
1766,8763-KIAFH,0,0,1,1,27,1,0,2,1,1,1,1,1,1,1,1,3,40,4804,0
1767,3669-WHAFY,0,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,1,1548,6049,0
1768,3055-VTCGS,0,0,0,0,63,1,0,0,0,0,2,0,0,2,1,0,1,516,3040,0
1769,3144-KMTWZ,1,0,1,0,71,1,2,1,0,2,2,0,0,2,0,1,0,1153,5298,0
1770,7279-BUYWN,0,1,0,0,41,1,2,1,2,2,2,0,2,2,0,1,2,1518,3968,1
1771,7156-MHUGY,1,1,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,1103,371,1
1772,7198-GLXTC,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,880,795,1
1773,2007-QVGAW,0,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,16,535,0
1774,5207-PLSTK,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,1,3,351,4053,0
1775,2307-FYNNL,1,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,1451,5576,0
1776,5605-XNWEN,1,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,92,1352,0
1777,2155-AMQRX,0,0,0,0,28,1,2,0,0,0,0,2,0,0,0,1,1,457,915,0
1778,6181-AXXYF,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,87,1425,0
1779,5091-HFAZW,0,0,0,0,2,1,0,1,2,2,0,0,2,0,0,1,2,1116,1170,0
1780,0516-VRYBW,0,0,0,1,18,1,0,2,1,1,1,1,1,1,1,0,0,32,3344,1
1781,2519-LBNQL,1,1,1,0,60,1,2,1,0,2,2,0,2,2,1,1,2,1362,5122,0
1782,8623-ULFNQ,0,1,0,0,26,1,2,0,0,0,0,2,0,2,0,1,2,648,1133,0
1783,8380-PEFPE,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,747,5571,1
1784,5687-DKDTV,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,36,5866,1
1785,1568-LJSZU,1,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,1,1136,5154,0
1786,7530-HDYDS,0,0,0,0,38,1,0,1,0,2,2,2,0,0,0,1,1,980,2841,1
1787,7789-HKSBS,0,1,1,0,42,1,2,1,2,0,2,0,2,2,1,1,0,1379,3903,0
1788,7416-CKTEP,0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,1,0,21,264,0
1789,2586-CWXVV,1,0,1,0,54,0,1,0,0,2,0,0,0,0,0,0,2,152,1092,0
1790,3096-IZETN,0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,0,0,862,6434,1
1791,2348-KCJLT,0,0,1,0,44,1,0,0,2,2,2,0,0,0,1,1,3,573,2364,0
1792,8401-EMUWF,1,0,1,1,42,1,2,0,2,2,0,0,2,0,0,1,0,703,2657,0
1793,4193-IBKSW,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,87,1294,0
1794,5377-NDTOU,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,3,1114,5086,0
1795,5922-ABDVO,0,0,1,0,19,1,2,1,0,0,2,0,0,2,0,0,3,1086,1287,1
1796,2474-LCNUE,0,0,1,0,23,1,2,0,0,0,0,2,2,2,0,1,1,780,1119,0
1797,0839-QNXME,0,0,0,0,30,1,0,2,1,1,1,1,1,1,2,0,1,17,4768,0
1798,3506-OVLKD,1,0,0,0,35,1,2,2,1,1,1,1,1,1,1,0,0,115,6454,0
1799,9172-ANCRX,0,0,0,0,10,1,2,1,2,0,0,0,2,2,0,1,2,1256,6490,1
1800,6650-VJONK,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,282,3660,0
1801,2178-PMGCJ,1,0,0,0,22,1,0,1,0,0,0,0,0,0,0,1,3,709,884,0
1802,7492-TAFJD,1,0,1,1,7,0,1,0,2,2,2,0,0,0,2,0,3,220,2427,0
1803,2773-MADBQ,0,0,0,0,36,0,1,0,2,2,2,2,0,2,2,1,3,423,1501,0
1804,6016-LVTJQ,0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,42,5607,0
1805,7860-KSUGX,1,0,1,1,72,1,2,0,2,2,2,0,0,0,2,0,1,617,3996,0
1806,8966-KZXXA,1,0,1,1,36,1,2,2,1,1,1,1,1,1,2,0,1,94,6400,0
1807,6910-HADCM,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,834,5822,1
1808,4816-LXZYW,0,0,0,0,23,1,2,1,0,2,0,0,0,0,0,1,2,883,1162,1
1809,9606-PBKBQ,1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,1,2,995,2290,1
1810,5149-QYTTU,0,0,1,1,71,1,2,1,2,2,2,2,0,0,1,1,1,1191,5359,0
1811,2070-XYMFH,0,1,0,0,23,1,2,1,0,0,2,0,0,0,0,1,3,887,1388,0
1812,2085-BOJKI,1,0,1,0,17,1,0,1,0,0,2,0,2,2,1,1,0,1220,1039,0
1813,0817-HSUSE,1,0,0,0,1,1,0,0,0,0,2,2,2,2,0,1,2,817,5772,0
1814,5442-PPTJY,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,3,23,2234,0
1815,1927-QEWMY,0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,39,911,0
1816,1663-MHLHE,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,13,1479,0
1817,5663-QBGIS,1,1,1,0,72,1,2,1,0,2,0,0,2,2,2,0,0,1249,5467,0
1818,4450-MDZFX,1,0,1,1,60,1,2,1,0,0,0,0,0,0,0,0,0,794,3780,0
1819,6701-DHKWQ,0,0,1,1,61,0,1,0,0,2,2,2,2,0,2,0,1,403,2824,0
1820,7554-AKDQF,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,3,318,2809,0
1821,3536-IQCTX,1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,0,2,1001,2317,1
1822,4911-BANWH,0,0,0,1,31,1,2,1,0,0,0,0,2,0,0,1,1,1026,2344,1
1823,8496-EJAUI,1,0,0,0,19,1,0,1,0,2,0,0,0,0,0,1,1,784,784,1
1824,0794-YVSGE,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,35,736,0
1825,5423-BHIXO,0,0,0,0,32,1,2,0,0,2,0,0,0,0,0,1,2,443,1248,0
1826,6908-VVYHM,1,0,1,0,65,1,2,1,0,2,0,0,0,2,0,1,2,1106,4868,0
1827,2959-EEXWB,0,0,1,1,45,0,1,0,2,0,0,0,2,2,0,1,0,394,1969,0
1828,1839-UMACK,1,0,0,0,42,1,2,2,1,1,1,1,1,1,1,0,2,93,6439,0
1829,3030-YDNRM,1,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,804,4721,0
1830,7321-KKSDU,1,0,0,1,32,1,0,2,1,1,1,1,1,1,2,0,3,39,5481,0
1831,3402-XRIUO,0,1,1,0,22,1,2,0,2,2,0,2,0,0,0,1,3,600,691,0
1832,3132-TVFDZ,1,1,1,0,57,0,1,0,0,0,0,0,2,2,0,1,2,302,2230,1
1833,8286-AFUYI,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,340,3980,0
1834,8080-DDEMJ,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,307,3812,1
1835,8356-WUAOJ,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,305,3810,0
1836,6365-MTGZX,1,0,0,0,24,1,0,1,0,0,0,2,2,2,0,1,2,1208,1750,1
1837,1349-WXNGG,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,30,1607,1
1838,8058-DMYRU,1,1,0,0,54,1,2,1,0,2,0,0,0,2,0,1,2,1094,4183,0
1839,9350-ZXYJC,0,0,0,0,4,1,2,2,1,1,1,1,1,1,2,1,1,98,301,0
1840,6990-YNRIO,1,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,0,1444,5471,1
1841,8958-JPTRR,0,0,1,0,56,1,2,2,1,1,1,1,1,1,1,0,2,78,479,0
1842,6959-GQEGV,1,0,0,0,45,1,0,0,2,0,2,0,2,2,0,1,2,826,2848,0
1843,3173-WSSUE,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,23,765,0
1844,1265-HVPZB,1,0,1,0,59,1,0,0,2,2,2,0,2,0,1,0,1,655,3382,0
1845,4115-UMJFQ,1,0,0,0,69,0,1,0,0,2,2,0,0,0,1,1,0,204,2138,0
1846,7369-TRPFD,1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,3,5,2414,0
1847,1098-KFQEC,0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,1,17,166,0
1848,7190-XHTWJ,0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,15,5800,0
1849,0621-TWIEM,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,2,316,3440,1
1850,3537-RYBHH,0,1,1,0,47,1,2,0,2,2,2,0,0,0,0,1,1,668,2832,0
1851,2485-ITVKB,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,2,191,5381,1
1852,3669-OYSJI,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,328,3905,1
1853,1612-EOHDH,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,308,3813,1
1854,6702-OHFWR,1,1,0,0,1,0,1,0,0,2,2,0,0,2,0,1,2,273,3658,1
1855,5296-BFCYD,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,31,6410,0
1856,4510-PYUSH,0,1,0,0,38,1,0,0,2,2,0,0,0,0,0,1,1,499,1889,1
1857,9359-JANWS,0,0,1,0,65,1,0,0,2,0,2,2,0,0,2,0,1,522,3300,0
1858,7517-SAWMO,0,0,1,0,19,1,0,1,2,0,0,0,0,0,0,1,2,772,815,1
1859,4143-HHPMK,1,0,0,0,52,1,0,1,0,2,0,0,0,2,0,1,2,1002,3688,1
1860,3279-DYZQM,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,18,683,0
1861,7054-LGEQW,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,324,3826,1
1862,0523-VNGTF,0,1,0,0,52,0,1,0,0,2,2,2,2,0,0,1,2,386,2221,0
1863,9575-IWCAZ,1,0,1,0,6,1,2,2,1,1,1,1,1,1,1,0,3,94,1207,0
1864,7105-MXJLL,0,1,1,0,26,1,0,0,0,0,2,0,0,2,1,0,3,557,1054,0
1865,7064-FRRSW,1,1,0,0,48,1,2,1,0,2,0,0,2,2,1,1,2,1261,4012,0
1866,7940-UQQUG,0,0,1,1,64,1,2,1,2,0,0,2,2,2,1,1,0,1363,5332,0
1867,0923-PNFUB,0,0,0,0,3,1,0,1,0,2,0,0,2,0,0,0,2,970,2120,1
1868,3961-SXAXY,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,286,3735,0
1869,7010-BRBUU,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,74,1245,0
1870,3566-HJGPK,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,316,3819,0
1871,3062-ICYZQ,0,0,1,1,51,1,2,1,2,2,0,0,0,2,0,1,2,1164,3864,0
1872,9938-PRCVK,0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,0,23,6036,0
1873,0973-KYVNF,0,0,1,1,72,1,0,0,2,2,2,0,2,0,2,1,1,728,4243,0
1874,5129-HHMZC,0,0,1,0,43,1,2,0,2,2,0,2,2,2,2,0,1,1024,3096,0
1875,9637-CDTKZ,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,1531,6051,0
1876,3946-JEWRQ,1,0,1,0,47,1,2,1,0,0,0,0,2,2,1,1,1,1192,3886,0
1877,7873-CVMAW,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,1,1064,5130,0
1878,0463-WZZKO,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,1,44,5316,0
1879,3494-JCHRQ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,716,5502,1
1880,6474-FVJLC,1,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,1015,1129,1
1881,4524-QCSSM,1,0,0,0,26,0,1,0,2,2,0,0,0,2,0,1,0,298,295,0
1882,5832-EXGTT,1,0,1,1,29,1,0,0,2,0,0,0,0,2,0,1,3,547,1386,0
1883,8840-DQLGN,0,1,1,0,35,1,2,1,2,2,0,2,2,0,0,1,0,1291,3159,1
1884,2039-JONDJ,1,0,0,0,27,1,0,0,2,2,0,0,0,0,1,0,0,468,876,0
1885,7217-JYHOQ,1,0,1,1,24,1,0,0,2,2,0,2,0,2,0,1,1,721,1204,0
1886,6695-FRVEC,1,0,1,1,67,1,0,0,2,0,2,2,0,0,2,1,0,551,3379,0
1887,4547-LYTDD,0,0,0,0,16,1,2,1,0,0,0,0,0,0,0,0,2,762,362,1
1888,9894-QMIMJ,0,0,0,0,23,1,0,0,0,2,2,0,0,0,1,0,0,475,595,0
1889,8069-YQQAJ,1,0,0,0,14,0,1,0,0,2,0,0,0,0,0,1,3,162,3582,0
1890,6770-XUAGN,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,49,1728,1
1891,4193-ORFCL,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,307,3812,1
1892,1636-NTNCO,1,1,0,0,4,0,1,0,0,2,0,0,2,2,0,1,1,395,1693,0
1893,3466-WAESX,1,0,0,1,16,1,2,0,2,2,0,0,0,2,0,1,2,697,167,0
1894,9281-PKKZE,0,0,1,0,46,0,1,0,0,0,0,0,2,2,0,1,2,284,1634,0
1895,3638-VBZTA,1,0,0,1,68,1,2,0,2,2,0,2,2,2,2,1,0,1025,4827,0
1896,7459-IMVYU,1,0,0,0,38,1,2,0,2,2,2,2,0,0,0,0,2,714,2307,0
1897,7776-QWNFX,1,1,1,0,30,1,0,0,0,2,0,0,0,0,0,1,0,384,951,1
1898,6689-TCZHQ,0,1,0,0,5,1,0,1,0,0,0,0,0,2,0,0,2,879,3246,1
1899,8563-OYMQY,1,0,0,0,17,1,0,1,0,2,2,0,0,2,0,1,1,1112,1074,0
1900,0754-EEBDC,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,27,5825,0
1901,5777-ZPQNC,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,2,32,2249,0
1902,1951-IEYXM,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,1105,5182,0
1903,3318-NMQXL,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,1132,2313,0
1904,3143-ILDAL,1,0,0,0,56,1,2,1,0,2,0,2,0,2,0,1,2,1177,4314,1
1905,1022-RKXDR,0,0,0,0,41,1,2,2,1,1,1,1,1,1,1,1,3,89,6471,0
1906,2361-FJWNO,1,0,0,0,40,0,1,0,0,2,0,2,0,0,1,0,1,207,692,0
1907,2272-UOINI,0,0,0,0,7,1,0,0,2,2,0,2,2,2,0,1,2,870,4711,0
1908,8232-UTFOZ,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,0,1,28,728,0
1909,3750-YHRYO,1,0,1,1,7,1,0,2,1,1,1,1,1,1,1,0,3,42,902,0
1910,6637-KYRCV,0,0,1,1,5,0,1,0,0,2,0,0,0,0,0,1,2,154,1153,0
1911,5668-MEISB,0,0,1,1,72,1,2,1,2,2,2,2,2,0,2,0,1,1397,5850,0
1912,0129-QMPDR,1,0,1,1,44,1,0,2,1,1,1,1,1,1,1,1,0,39,6251,0
1913,7188-CBBBA,0,0,0,0,65,1,2,1,0,2,2,0,2,0,1,1,2,1198,5022,0
1914,5356-CSVSQ,0,0,0,0,3,1,2,0,0,0,0,2,2,0,0,0,2,620,1249,0
1915,3221-CJMSG,1,0,0,0,24,1,0,0,0,0,0,2,0,0,0,1,1,398,495,0
1916,4720-VSTSI,0,0,0,0,44,1,2,1,0,2,2,0,0,0,0,1,0,991,3304,1
1917,3219-JQRSL,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,1075,5129,0
1918,2801-NISEI,1,0,0,0,24,1,0,0,2,0,0,2,0,0,0,0,2,458,635,0
1919,3946-MHCZW,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,394,4236,1
1920,4623-ZKHLY,1,0,1,0,22,1,0,2,1,1,1,1,1,1,0,1,0,38,3988,0
1921,6732-VAILE,1,0,1,1,70,1,2,0,0,2,2,2,2,2,2,1,1,1014,4869,0
1922,8201-AAXCB,1,0,1,1,25,1,2,0,0,0,0,0,2,0,0,0,2,550,740,0
1923,7696-CFTAT,1,0,1,1,37,1,0,2,1,1,1,1,1,1,2,0,0,25,5646,0
1924,1845-CSBRZ,0,1,1,1,22,1,2,1,0,0,0,0,2,0,0,0,0,1002,1569,0
1925,2123-VSCOT,0,0,1,1,59,1,2,0,0,0,2,2,2,0,2,1,0,755,3587,0
1926,6651-AZVTJ,1,0,1,1,49,1,2,1,0,0,2,0,2,2,0,1,2,1277,4119,1
1927,4566-GOLUK,1,0,1,1,47,1,2,1,0,0,2,2,2,2,0,1,0,1420,4308,1
1928,2484-DGXPZ,0,0,1,1,31,1,0,2,1,1,1,1,1,1,0,1,3,20,5251,1
1929,2018-QKYGT,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,1,2,921,6056,0
1930,2792-VPPET,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,2,39,5826,0
1931,7409-JURKQ,0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,1501,4787,0
1932,3247-MHJKM,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,33,1610,0
1933,1964-SVLEA,1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,3,23,3548,0
1934,4587-NUKOX,0,0,0,0,3,1,0,1,2,2,0,0,0,0,0,1,2,882,2109,1
1935,7297-DVYGA,0,0,0,0,51,1,0,2,1,1,1,1,1,1,1,1,0,26,6524,0
1936,2239-CGBUZ,0,0,1,0,51,1,0,0,2,2,0,2,0,0,1,1,0,553,2734,0
1937,0854-UYHZD,0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,3,20,2294,0
1938,7243-LCGGZ,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,47,1624,0
1939,8267-KFGYD,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,50,1729,0
1940,4890-VMUAV,1,0,0,0,63,1,2,0,2,2,2,2,0,0,1,0,2,744,3892,0
1941,9261-WDCAF,1,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,3,452,1467,0
1942,3764-MNMOI,1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,1,13,6339,0
1943,7442-YGZFK,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,372,4145,0
1944,0420-BWTPW,1,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,3,102,1766,1
1945,8229-BUJHX,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,39,909,0
1946,7449-HVPIV,1,0,1,1,55,1,2,1,0,0,2,0,2,0,0,1,1,1101,4299,0
1947,5504-WSIUR,0,0,0,0,70,1,2,1,0,2,2,2,0,0,1,1,0,1098,5149,0
1948,8183-ONMXC,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,915,1046,1
1949,8466-PZBLH,1,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,0,1367,5430,0
1950,9614-RMGHA,1,0,1,0,65,1,2,1,0,2,0,0,2,0,0,1,0,1130,4872,1
1951,8735-IJJEG,1,0,1,0,14,1,0,0,0,0,2,0,0,0,0,0,1,380,5303,0
1952,0564-MUUQK,0,0,1,1,20,1,2,1,0,0,2,2,0,2,0,1,0,1198,1519,0
1953,5054-IEXZT,1,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,814,5770,1
1954,5834-ASPWA,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,816,5771,1
1955,0701-RFGFI,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,0,1196,3915,0
1956,0019-EFAEP,0,0,0,0,72,1,2,1,2,2,2,0,2,0,2,1,0,1306,5647,0
1957,5619-PTMIK,0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,2,423,2106,0
1958,3737-XBQDD,1,0,0,0,24,1,2,1,0,2,2,0,0,0,0,1,0,992,1679,0
1959,5882-CMAZQ,0,0,1,1,5,0,1,0,0,2,0,2,0,0,0,0,2,178,1102,0
1960,5846-QFDFI,0,0,1,1,33,1,2,1,0,2,2,2,0,0,0,0,1,1065,2492,0
1961,4445-KWOKW,0,0,0,0,42,1,2,0,2,2,0,0,0,0,1,1,0,546,2068,0
1962,3511-APPBJ,1,0,0,0,23,1,0,1,2,0,2,0,2,2,1,1,1,1280,1935,0
1963,7967-HYCDE,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,729,4592,0
1964,2430-RRYUW,1,0,0,0,66,1,0,0,2,2,0,0,0,0,1,1,3,455,2999,0
1965,3948-XHGNA,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,367,385,1
1966,3723-BFBGR,1,1,0,0,24,1,2,0,0,2,0,0,0,0,0,0,1,455,531,0
